agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
4038,1.0,31.5,29.5,117.64705657958984,0.18448470532894135,0.0,1.0,0.0,160.0,1.0
3758,2.0,29.5,28.5,115.60833740234375,0.12522642314434052,2.2360680103302,1.0,2.2360680103302,160.0,0.9936151406270024
3839,2.0,32.5,29.5,115.35586547851562,0.8742784857749939,1.0,0.9600000017881394,1.0,160.0,0.9754571003307866
4090,2.0,30.5,31.5,115.60126495361328,0.12746381759643555,2.2360680103302,1.0,2.2360680103302,160.0,0.9935014351395247
3967,3.0,33.5,31.5,115.05938720703125,0.12693655490875244,2.8284270763397217,1.0,2.8284270763397217,160.0,0.9917641523929365
3771,3.0,30.5,28.5,114.01971435546875,0.8230956196784973,1.4142135381698608,0.920000002682209,1.4142135381698608,160.0,0.9597078287079238
4062,3.0,31.5,30.5,114.65162658691406,0.8730790019035339,1.0,0.8800000035762787,1.0,160.0,0.9647226947798523
3937,3.0,33.5,27.5,115.05327606201172,0.12845879793167114,2.8284270763397217,1.0,2.8284270763397217,160.0,0.9916657995274994
4010,4.0,30.5,30.5,113.35963439941406,0.8641258478164673,1.4142135381698608,0.8399999970197678,1.4142135381698608,160.0,0.9499169367480621
3750,4.0,31.5,26.5,114.88058471679688,0.1319056898355484,3.0,1.0,3.0,160.0,0.9909081393995125
3821,4.0,32.5,28.5,113.38826751708984,0.8672384023666382,1.4142135381698608,0.8399999970197678,1.4142135381698608,160.0,0.9503377896756302
4047,5.0,35.5,29.5,113.9110107421875,0.13924698531627655,4.0,1.0,4.0,160.0,0.9870742758414858
4013,5.0,32.5,32.5,111.4019775390625,0.6680064797401428,3.1622776985168457,0.9600000017881394,3.1622776985168457,160.0,0.9395045673662867
3769,5.0,27.5,29.5,113.95095825195312,0.13228780031204224,4.0,1.0,4.0,160.0,0.9877162839538591
3856,5.0,33.5,28.5,112.09947967529297,0.8612167239189148,2.2360680103302,0.8800000035762787,2.2360680103302,160.0,0.9400780673998922
3836,6.0,34.5,31.5,110.46453857421875,0.7259585857391357,3.605551242828369,0.9600000008940697,3.605551242828369,160.0,0.9304968287912719
3901,6.0,30.5,27.5,112.09190368652344,0.8596937656402588,2.2360680103302,0.8800000035762787,2.2360680103302,160.0,0.9399682862378658
4008,6.0,28.5,26.5,113.68494415283203,0.1389114409685135,4.242640495300293,1.0,4.242640495300293,160.0,0.9862885344318215
4066,6.0,28.5,32.5,113.71031188964844,0.13475394248962402,4.242640495300293,1.0,4.242640495300293,160.0,0.986696164520902
3752,7.0,34.5,25.5,112.92961120605469,0.14477621018886566,5.0,1.0,5.0,160.0,0.9830302718833709
3740,7.0,28.5,29.5,110.94121551513672,0.855555534362793,3.0,0.920000002682209,3.0,160.0,0.9311968519988949
3914,7.0,31.5,25.5,110.07920837402344,0.6246566772460938,4.0,0.9600000017881394,4.0,160.0,0.9289646667717395
3814,7.0,31.5,34.5,112.9326171875,0.14436094462871552,5.0,1.0,5.0,160.0,0.983078532448192
3725,8.0,26.5,31.5,112.50285339355469,0.15244276821613312,5.385164737701416,1.0,5.385164737701416,160.0,0.9806864184706192
3981,8.0,36.5,27.5,112.50939178466797,0.15160849690437317,5.385164737701416,1.0,5.385164737701416,160.0,0.9807910938816075
3976,8.0,29.5,24.5,112.5477294921875,0.1467166543006897,5.385164737701416,1.0,5.385164737701416,160.0,0.9814050946585333
4107,8.0,34.5,30.5,110.0352783203125,0.8123619556427002,3.1622776985168457,0.8800000035762787,3.1622776985168457,160.0,0.9199897149435176
3806,8.0,29.5,30.5,111.14379119873047,0.853020429611206,2.2360680103302,0.8000000053644181,2.2360680103302,160.0,0.9264182011270298
4069,8.0,29.5,33.5,109.20277404785156,0.6420435309410095,4.4721360206604,0.9600000017881394,4.4721360206604,160.0,0.9212127179705131
3774,8.0,26.5,27.5,112.54537963867188,0.14701659977436066,5.385164737701416,1.0,5.385164737701416,160.0,0.9813674358725133
4113,9.0,32.5,33.5,108.76878356933594,0.6928713321685791,4.123105525970459,0.920000002682209,4.123105525970459,160.0,0.9117074831600099
3767,9.0,35.5,33.5,112.2312240600586,0.15358923375606537,5.656854152679443,1.0,5.656854152679443,160.0,0.9795025971469731
